code,date,lastClosingPrice,openingPrice,top,bottom,closingPrice,tradingVolume(shares),tradingVolume(yuan),change(yuan),change(%),avg price,turnover rate,ACirculatedStockValue(yuan),aggregateMarketValue(yuan),AcirculationOfCapital(shares),BCirculationOfCapital,TotalCapital,Peratio,Pbratio,Psratio,PCFratio
300001.SZ,2015/1/20,8.9613,9.0067,9.4332,8.9931,9.4151,8895757,181757549.6,0.4537,5.0633,20.4319,2.3065,8002860000,8316600000,385680000,0,400800000,52.2767,5.8827,4.3045,971.1663
300001.SZ,2015/1/21,9.4151,9.5194,9.6964,9.3969,9.5013,10756210,225600595.6,0.0862,0.9157,20.974,2.7889,8076139200,8392752000,385680000,0,400800000,52.7553,5.9366,4.344,980.0588
300001.SZ,2015/1/22,9.5013,9.4877,9.7055,9.4151,9.6374,8068700,170424161.4,0.1361,1.4327,21.1216,2.0921,8191843200,8512992000,385680000,0,400800000,53.5112,6.0216,4.4062,994.0998
300001.SZ,2015/1/23,9.6374,9.5512,9.6102,9.3198,9.3243,7409012,154222477.4,-0.3131,-3.2486,20.8155,1.921,7925724000,8236440000,385680000,0,400800000,51.7728,5.826,4.263,961.8056
300001.SZ,2015/1/26,9.3243,9.3243,9.4514,9.3062,9.4151,5265055,109119406.3,0.0907,0.9732,20.7252,1.3651,8002860000,8316600000,385680000,0,400800000,52.2767,5.8827,4.3045,971.1663
300001.SZ,2015/1/27,9.4151,9.5058,9.5603,9.3016,9.4151,4639335,96408931.8,0,0,20.7808,1.2029,8002860000,8316600000,385680000,0,400800000,52.2767,5.8827,4.3045,971.1663
300001.SZ,2015/1/28,9.4151,9.3924,9.4922,9.3016,9.3515,4067121,84097874.1,-0.0635,-0.6747,20.6775,1.0545,7948864800,8260488000,385680000,0,400800000,51.924,5.843,4.2755,964.6138
300001.SZ,2015/1/29,9.3515,9.3697,9.3697,9.0702,9.0929,4555902,91966484.8,-0.2586,-2.7656,20.1862,1.1813,7729027200,8032032000,385680000,0,400800000,50.4879,5.6814,4.1572,937.936
300001.SZ,2015/1/30,9.0929,9.1201,9.1927,8.8025,8.8479,3980440,78683106.4,-0.245,-2.6946,19.7674,1.0321,7520760000,7815600000,385680000,0,400800000,49.1275,5.5283,4.0452,912.6622
300001.SZ,2015/5/6,8.8479,9.7327,9.7327,9.7327,9.7327,96590,2071855.5,0.8848,10,21.45,0.025,8272836000,8597160000,385680000,0,400800000,54.0402,6.0811,4.4498,1003.9285
300001.SZ,2015/5/7,9.7327,10.7082,10.7082,10.7082,10.7082,49271,1162795.6,0.9755,10.0233,23.6,0.0128,9102048000,9458880000,385680000,0,400800000,59.4568,6.6907,4.8958,1104.5553
300001.SZ,2015/5/8,10.7082,11.779,11.779,11.779,11.779,133541,3466724.4,1.0708,10,25.96,0.0346,10012252800,10404768000,385680000,0,400800000,65.4025,7.3597,5.3853,1215.0109
300001.SZ,2015/5/11,11.779,12.9588,12.9588,12.9588,12.9588,85148,2431826.9,1.1797,10.0154,28.56,0.0221,11015020800,11446848000,385680000,0,400800000,71.9528,8.0969,5.9247,1336.6992
300001.SZ,2015/5/12,12.9588,14.2565,14.2565,14.2565,14.2565,134514,4226429.9,1.2977,10.014,31.42,0.0349,12118065600,12593136000,385680000,0,400800000,79.1582,8.9077,6.518,1470.5563
300001.SZ,2015/5/13,14.2565,15.6812,15.6812,15.6812,15.6812,394386,13629980.2,1.4247,9.9936,34.56,0.1023,13329100800,13851648000,385680000,0,400800000,87.069,9.7979,7.1694,1617.5183
300001.SZ,2015/5/14,15.6812,17.2511,17.2511,17.2511,17.2511,457439,17391830.8,1.5699,10.0116,38.02,0.1186,14663553600,15238416000,385680000,0,400800000,95.786,10.7788,7.8872,1779.4574
300001.SZ,2015/5/15,17.2511,18.9753,18.9753,18.9753,18.9753,525050,21957591,1.7242,9.9947,41.82,0.1361,16129137600,16761456000,385680000,0,400800000,105.3595,11.8561,8.6755,1957.3096
300001.SZ,2015/5/18,18.9753,20.872,20.872,20.872,20.872,743773,34213558,1.8966,9.9952,46,0.1928,17741280000,18436800000,385680000,0,400800000,115.8904,13.0412,9.5426,2152.9468
300001.SZ,2015/5/19,20.872,22.9591,22.9591,22.9591,22.9591,365716,18505229.6,2.0872,10,50.6,0.0948,19515408000,20280480000,385680000,0,400800000,127.4795,14.3453,10.4968,2368.2415
300001.SZ,2015/5/20,22.9591,25.2551,25.2551,25.2551,25.2551,127444,7093533,2.2959,10,55.66,0.033,21466948800,22308528000,385680000,0,400800000,140.2274,15.7798,11.5465,2605.0657
300001.SZ,2015/5/21,25.2551,27.7824,27.7824,26.8159,27.7824,17878731,1091762396,2.5273,10.0072,61.0649,4.6356,23615186400,24540984000,385680000,0,400800000,154.2603,17.3589,12.702,2865.7595
300001.SZ,2015/5/22,27.7824,30.3914,30.5593,29.2661,30.5593,25039948,1673288840,2.7769,9.9951,66.8248,6.4924,25975548000,26993880000,385680000,0,400800000,169.6787,19.094,13.9716,3152.1951
300001.SZ,2015/5/25,30.5593,28.1318,31.3079,27.5056,29.2071,24623237,1572801662,-1.3521,-4.4246,63.8747,6.3844,24826221600,25799496000,385680000,0,400800000,162.171,18.2491,13.3534,3012.7214
300001.SZ,2015/5/26,29.2071,29.1844,31.0765,29.1844,29.8923,14127866,934511627.8,0.6851,2.3458,66.1467,3.6631,25408598400,26404704000,385680000,0,400800000,165.9753,18.6772,13.6666,3083.3943
300001.SZ,2015/5/27,29.8923,29.4158,32.8824,29.4068,32.8824,22883758,1600609733,2.9901,10.003,69.9452,5.9334,27950229600,29045976000,385680000,0,400800000,182.5778,20.5455,15.0337,3391.8274
300001.SZ,2015/5/28,32.8824,33.1229,34.8607,29.9467,29.9513,23159889,1675010125,-2.9311,-8.914,72.3238,6.0049,25458736800,26456808000,385680000,0,400800000,166.3028,18.7141,13.6936,3089.4788
300001.SZ,2015/5/29,29.9513,30.4005,31.3261,28.1318,29.7652,16748154,1109133408,-0.186,-0.6211,66.2242,4.3425,25300608000,26292480000,385680000,0,400800000,165.2698,18.5978,13.6086,3070.2896
300001.SZ,2015/6/1,29.7652,30.1963,31.3079,29.9921,30.6182,13208089,887710014.5,0.853,2.8659,67.2096,3.4246,26025686400,27045984000,385680000,0,400800000,170.0062,19.1308,13.9986,3158.2795
300001.SZ,2015/6/2,30.6182,30.9041,33.681,30.219,33.681,16261863,1153881371,3.0627,10.003,70.9563,4.2164,28629026400,29751384000,385680000,0,400800000,187.0119,21.0445,15.3988,3474.2009
300001.SZ,2015/6/3,33.681,34.4841,34.9288,31.807,32.3742,14014345,1022530685,-1.3068,-3.8798,72.9631,3.6337,27518268000,28597080000,385680000,0,400800000,179.7561,20.228,14.8014,3339.4077
300001.SZ,2015/6/4,32.3742,32.2699,32.3062,29.1391,30.2416,13613856,905011560.2,-2.1326,-6.5872,66.4772,3.5298,25705572000,26713320000,385680000,0,400800000,167.9152,18.8955,13.8264,3119.4329
300001.SZ,2015/6/5,30.2416,30.4912,30.7997,28.041,29.5474,11460072,751598524,-0.6942,-2.2956,65.5841,2.9714,25115481600,26100096000,385680000,0,400800000,164.0606,18.4617,13.509,3047.824
300001.SZ,2015/6/8,29.5474,29.6972,29.8333,27.7733,29.2253,9477677,602364703.7,-0.3222,-1.0903,63.5562,2.4574,24841648800,25815528000,385680000,0,400800000,162.2718,18.2605,13.3617,3014.5938
300001.SZ,2015/6/9,29.2253,29.2207,29.4703,28.3586,29.1345,7026366,450680338.2,-0.0907,-0.3105,64.1413,1.8218,24764512800,25735368000,385680000,0,400800000,161.7679,18.2038,13.3202,3005.2329
300001.SZ,2015/6/10,29.1345,29.13,31.1718,28.8124,30.8088,11331853,753887578,1.6743,5.7468,66.5282,2.9381,26187672000,27214320000,385680000,0,400800000,171.0644,19.2499,14.0857,3177.9368
300001.SZ,2015/6/11,30.8088,30.6273,32.2154,30.405,31.9522,10788788,750845693.6,1.1434,3.7113,69.595,2.7973,27159585600,28224336000,385680000,0,400800000,177.4131,19.9643,14.6085,3295.8809
300001.SZ,2015/6/12,31.9522,33.8579,33.8988,30.1736,30.2961,14987248,1049031367,-1.6561,-5.1832,69.9949,3.8859,25751853600,26761416000,385680000,0,400800000,168.2175,18.9295,13.8513,3125.0491
300001.SZ,2015/6/15,30.2961,29.493,29.7471,27.8141,28.1227,10950927,692134118.8,-2.1734,-7.1739,63.2032,2.8394,23904446400,24841584000,385680000,0,400800000,156.1498,17.5715,12.8576,2900.8618
300001.SZ,2015/6/16,28.1227,28.0773,29.0302,27.678,28.6717,7244914,454850144.7,0.549,1.9522,62.782,1.8785,24371119200,25326552000,385680000,0,400800000,159.1982,17.9146,13.1086,2957.4937
300001.SZ,2015/6/17,28.6717,28.5855,28.5946,26.4983,28.1,7082454,431074372.1,-0.5717,-1.994,60.8651,1.8364,23885162400,24821544000,385680000,0,400800000,156.0238,17.5574,12.8472,2898.5217
300001.SZ,2015/6/18,28.1,29,29,25.35,25.6,14908141,411967497,-2.5,-8.8968,27.6337,1.757,21721497600,22573056000,848496000,0,881760000,141.8902,15.9669,11.6834,2635.9558
300001.SZ,2015/6/19,25.6,24.84,25.4,23.04,23.04,16837286,396475631.6,-2.56,-10,23.5475,1.9844,19549347840,20315750400,848496000,0,881760000,127.7012,14.3702,10.5151,2372.3601
300001.SZ,2015/6/23,23.04,22.08,22.75,20.88,22.16,17057711,371843384.7,-0.88,-3.8194,21.7991,2.0103,18802671360,19539801600,848496000,0,881760000,122.8237,13.8214,10.1135,2281.7493
300001.SZ,2015/6/24,22.16,22.5,23.59,22.38,23.06,16481516,379683664.7,0.9,4.0614,23.0369,1.9424,19566317760,20333385600,848496000,0,881760000,127.812,14.3827,10.5242,2374.4197
300001.SZ,2015/6/25,23.06,23.17,24.29,22.63,23.09,16353792,382680926.7,0.03,0.1301,23.4001,1.9274,19591772640,20359838400,848496000,0,881760000,127.9783,14.4014,10.5379,2377.5085
300001.SZ,2015/6/26,23.09,22,23.8,20.78,20.78,20470052,453277998.6,-2.31,-10.0043,22.1435,2.4125,17631746880,18322972800,848496000,0,881760000,115.1749,12.9606,9.4837,2139.6548
300001.SZ,2015/6/29,20.78,21.6,21.8,18.7,18.7,20994894,418567949.8,-2.08,-10.0096,19.9367,2.4744,15866875200,16488912000,848496000,0,881760000,103.6464,11.6633,8.5344,1925.4834
300001.SZ,2015/6/30,18.7,18.3,20.57,16.88,20.57,23419976,442274572.3,1.87,10,18.8845,2.7602,17453562720,18137803200,848496000,0,881760000,114.011,12.8297,9.3878,2118.0317
300001.SZ,2015/7/1,20.57,21,22.47,19.86,20.39,23319201,498243888.3,-0.18,-0.8751,21.3663,2.7483,17300833440,17979086400,848496000,0,881760000,113.0133,12.7174,9.3057,2099.4976
300001.SZ,2015/7/2,20.39,21.01,21.04,18.8,19.61,17312826,349016477.3,-0.78,-3.8254,20.1594,2.0404,16639006560,17291313600,848496000,0,881760000,108.6901,12.2309,8.9497,2019.1833
300001.SZ,2015/7/3,19.61,19.35,21.57,17.8,20.71,30617388,627722082.1,1.1,5.6094,20.5021,3.6084,17572352160,18261249600,848496000,0,881760000,114.787,12.917,9.4517,2132.447
300001.SZ,2015/7/6,20.71,22,22.75,19.5,20.22,34903519,744300412.6,-0.49,-2.366,21.3245,4.1136,17156589120,17829187200,848496000,0,881760000,112.0711,12.6114,9.2281,2081.9932
300001.SZ,2015/7/7,20.22,19.5,19.6,18.2,18.2,6081100,112385032.3,-2.02,-9.9901,18.481,0.7167,15442627200,16048032000,848496000,0,881760000,100.8751,11.3515,8.3062,1873.9999
300001.SZ,2015/7/9,18.2,16.38,20.02,16.38,20.02,51491375,941383458,1.82,10,18.2824,6.0685,16986889920,17652835200,848496000,0,881760000,110.9626,12.4866,9.1368,2061.3999
300001.SZ,2015/7/10,20.02,20.79,22.02,19.91,22.02,38300618,829969512.3,2,9.99,21.6699,4.5139,18683881920,19416355200,848496000,0,881760000,122.0477,13.734,10.0496,2267.3337
300001.SZ,2015/7/13,22.02,22.83,24.22,22.3,24.22,45181543,1062430934,2.2,9.9909,23.5147,5.3249,20550573120,21356227200,848496000,0,881760000,134.2414,15.1062,11.0536,2493.8613
300001.SZ,2015/7/14,24.22,23.22,25.98,22.8,23.12,49217518,1190540546,-1.1,-4.5417,24.1894,5.8006,19617227520,20386291200,848496000,0,881760000,128.1446,14.4201,10.5516,2380.5977
300001.SZ,2015/7/15,23.12,22.05,22.56,20.81,20.81,22958941,490556032.4,-2.31,-9.9913,21.3667,2.7058,17657201760,18349425600,848496000,0,881760000,115.3412,12.9794,9.4974,2142.7437
300001.SZ,2015/7/16,20.81,19.9,21.8,18.73,20.18,25632017,521205181.8,-0.63,-3.0274,20.3341,3.0209,17122649280,17793916800,848496000,0,881760000,111.8494,12.5864,9.2098,2077.8745
300001.SZ,2015/7/17,20.18,20.5,22.2,20.48,21.87,19843432,423744541.1,1.69,8.3746,21.3544,2.3387,18556607520,19284091200,848496000,0,881760000,121.2164,13.6405,9.9811,2251.8889
300001.SZ,2015/7/20,21.87,22.31,23.96,21.51,22.8,26608179,604803455.3,0.93,4.2524,22.73,3.1359,19345708800,20104128000,848496000,0,881760000,126.371,14.2205,10.4056,2347.6482
300001.SZ,2015/7/21,22.8,22.6,23.35,22.05,22.92,21949078,500101856.4,0.12,0.5263,22.7846,2.5868,19447528320,20209939200,848496000,0,881760000,127.0361,14.2954,10.4603,2360.0042
300001.SZ,2015/7/22,22.92,23.09,25,22.6,23.68,31394174,743421383.8,0.76,3.3159,23.6802,3.7,20092385280,20880076800,848496000,0,881760000,131.2484,14.7694,10.8072,2438.259
300001.SZ,2015/7/23,23.68,23.53,24.1,22.8,23.98,29232582,690096820.3,0.3,1.2669,23.6071,3.4452,20346934080,21144604800,848496000,0,881760000,132.9112,14.9565,10.9441,2469.1492
300001.SZ,2015/7/24,23.98,24,26.33,23.63,25.4,57611351,1442195158,1.42,5.9216,25.0332,6.7898,21551798400,22396704000,848496000,0,881760000,140.7817,15.8422,11.5922,2615.3623
300001.SZ,2015/7/27,25.4,25.09,27.8,24.41,24.8,66148437,1736770228,-0.6,-2.3622,26.2557,7.796,21042700800,21867648000,848496000,0,881760000,137.4561,15.4679,11.3183,2553.5823
300001.SZ,2015/7/28,24.8,22.86,25.86,22.32,22.48,44925670,1051123647,-2.32,-9.3548,23.3969,5.2947,19074190080,19821964800,848496000,0,881760000,124.5973,14.0209,10.2595,2314.6987
300001.SZ,2015/7/29,22.48,23.25,23.81,20.23,22.98,51575820,1120887104,0.5,2.2242,21.7328,6.0785,19498438080,20262844800,848496000,0,881760000,127.3686,14.3328,10.4877,2366.1821
300001.SZ,2015/7/30,22.98,22.7,23.2,20.68,20.68,34742177,770776690.8,-2.3,-10.0087,22.1856,4.0946,17546897280,18234796800,848496000,0,881760000,114.6207,12.8983,9.438,2129.3582
300001.SZ,2015/7/31,20.68,20.26,20.8,19.02,19.58,23399624,468401729.6,-1.1,-5.3191,20.0175,2.7578,16613551680,17264860800,848496000,0,881760000,108.5238,12.2122,8.936,2016.0944
300001.SZ,2015/8/3,19.58,19,19.38,17.62,17.75,22407322,409781630.3,-1.83,-9.3463,18.2878,2.6408,15060804000,15651240000,848496000,0,881760000,98.3809,11.0708,8.1008,1827.6647
300001.SZ,2015/8/4,17.75,18.01,19.53,17.89,19.53,23306195,438329428.2,1.78,10.0282,18.8074,2.7468,16571126880,17220772800,848496000,0,881760000,108.2467,12.181,8.9132,2010.9459
300001.SZ,2015/8/5,19.53,19.8,21.19,19.7,20.25,31121490,637715020.1,0.72,3.6866,20.4911,3.6678,17182044000,17855640000,848496000,0,881760000,112.2374,12.6301,9.2418,2085.0823
300001.SZ,2015/8/13,20.25,22.28,22.28,22.28,22.28,916822,20426794.2,2.03,10.0247,22.28,0.1081,18904490880,19645612800,848496000,0,881760000,123.4888,13.8962,10.1683,2294.1052
300001.SZ,2015/8/14,22.28,24.51,24.51,23.01,23.3,44637149,1061751141,1.02,4.5781,23.7863,5.2607,19769956800,20545008000,848496000,0,881760000,129.1423,14.5324,10.6338,2399.1316
300001.SZ,2015/8/17,23.3,23.2,23.71,22.85,22.98,21731502,502114749.9,-0.32,-1.3734,23.1054,2.5612,19498438080,20262844800,848496000,0,881760000,127.3686,14.3328,10.4877,2366.1821
300001.SZ,2015/8/18,22.98,23.3,24.89,22,22.11,42599927,1009862174,-0.87,-3.7859,23.7057,5.0206,18760246560,19495713600,848496000,0,881760000,122.5466,13.7902,10.0907,2276.6008
300001.SZ,2015/8/19,22.11,21.17,23.21,19.91,22.82,31828817,674351477.4,0.71,3.2112,21.1868,3.7512,19362678720,20121763200,848496000,0,881760000,126.4818,14.233,10.4147,2349.7075
300001.SZ,2015/8/20,22.82,22.86,23.81,22.3,22.58,28359471,657973042,-0.24,-1.0517,23.2012,3.3423,19159039680,19910140800,848496000,0,881760000,125.1516,14.0833,10.3052,2324.9954
300001.SZ,2015/8/21,22.58,21.48,21.98,20.36,20.39,19417385,409105260,-2.19,-9.6988,21.069,2.2884,17300833440,17979086400,848496000,0,881760000,113.0133,12.7174,9.3057,2099.4976
300001.SZ,2015/8/24,20.39,18.41,19.01,18.35,18.35,11330695,209270488.5,-2.04,-10.0049,18.4693,1.3354,15569901600,16180296000,848496000,0,881760000,101.7065,11.445,8.3747,1889.4448
300001.SZ,2015/8/25,18.35,16.52,16.94,16.52,16.52,13369463,221235815.7,-1.83,-9.9728,16.5478,1.5757,14017153920,14566675200,848496000,0,881760000,91.5635,10.3036,7.5395,1701.0153
300001.SZ,2015/8/26,16.52,15.2,16.89,14.87,14.87,25174806,391927324.3,-1.65,-9.9879,15.5682,2.967,12617135520,13111771200,848496000,0,881760000,82.4183,9.2745,6.7864,1531.1196
300001.SZ,2015/8/27,14.87,15.2,15.66,13.46,15.07,21059428,311496680.2,0.2,1.345,14.7913,2.482,12786834720,13288123200,848496000,0,881760000,83.5268,9.3993,6.8777,1551.713
300001.SZ,2015/8/28,15.07,15.69,16.58,15.07,16.58,23146492,362189815,1.51,10.0199,15.6477,2.7279,14068063680,14619580800,848496000,0,881760000,91.8961,10.3411,7.5669,1707.1932
300001.SZ,2015/8/31,16.58,16.62,16.65,15,15.04,19129201,302006295.2,-1.54,-9.2883,15.7877,2.2545,12761379840,13261670400,848496000,0,881760000,83.3605,9.3806,6.864,1548.624
300001.SZ,2015/9/1,15.04,14.98,15,13.54,13.54,16041894,222097971.8,-1.5,-9.9734,13.8449,1.8906,11488635840,11939030400,848496000,0,881760000,75.0466,8.445,6.1794,1394.1735
300001.SZ,2015/9/2,13.54,12.4,13.95,12.19,12.19,21975109,277535353.1,-1.35,-9.9705,12.6295,2.5899,10343166240,10748654400,848496000,0,881760000,67.5641,7.603,5.5633,1255.168
300001.SZ,2015/9/7,12.19,12.5,13.2,12.32,12.6,17239509,220676262.3,0.41,3.3634,12.8006,2.0318,10691049600,11110176000,848496000,0,881760000,69.8366,7.8587,5.7504,1297.3845
300001.SZ,2015/9/8,12.6,12.5,13.84,12.21,13.67,15064395,195276293,1.07,8.4921,12.9628,1.7754,11598940320,12053659200,848496000,0,881760000,75.7672,8.5261,6.2388,1407.5592
300001.SZ,2015/9/9,13.67,14.05,15.03,13.81,15.03,26787703,391029991.7,1.36,9.9488,14.5974,3.1571,12752894880,13252852800,848496000,0,881760000,83.3051,9.3743,6.8595,1547.5944
300001.SZ,2015/9/10,15.03,14.5,14.99,14.2,14.37,17701670,259479605.5,-0.66,-4.3912,14.6585,2.0862,12192887520,12670891200,848496000,0,881760000,79.647,8.9627,6.5582,1479.6361
300001.SZ,2015/9/11,14.37,14.46,14.84,14.18,14.56,14263449,207565711.7,0.19,1.3222,14.5523,1.681,12354101760,12838425600,848496000,0,881760000,80.7001,9.0812,6.645,1499.1998
300001.SZ,2015/9/14,14.56,14.83,14.98,13.1,13.1,15732906,219285286.1,-1.46,-10.0275,13.938,1.8542,11115297600,11551056000,848496000,0,881760000,72.6079,8.1706,5.9786,1348.868
300001.SZ,2015/9/15,13.1,12.58,12.78,11.79,11.79,16719826,202729741.8,-1.31,-10,12.1251,1.9705,10003767840,10395950400,848496000,0,881760000,65.3471,7.3535,5.3808,1213.9812
300001.SZ,2015/9/16,11.79,11.81,12.97,11.81,12.97,15300077,188893937.9,1.18,10.0085,12.3459,1.8032,11004993120,11436427200,848496000,0,881760000,71.8873,8.0895,5.9193,1335.4823
300001.SZ,2015/9/17,12.97,13.27,14.27,12.74,13.3,30375241,415861005.7,0.33,2.5443,13.6908,3.5799,11284996800,11727408000,848496000,0,881760000,73.7164,8.2953,6.0699,1369.4614
300001.SZ,2015/9/18,13.3,13.77,14.54,13.19,14.33,32672634,452555626.1,1.03,7.7444,13.8512,3.8507,12158947680,12635620800,848496000,0,881760000,79.4253,8.9377,6.54,1475.5175
300001.SZ,2015/9/21,14.33,13.9,15.76,13.81,15.76,34903962,527892907.1,1.43,9.9791,15.1242,4.1136,13372296960,13896537600,848496000,0,881760000,87.3512,9.8296,7.1926,1622.7603
300001.SZ,2015/9/22,15.76,16.35,17.34,15.33,17.34,49634786,810798055.3,1.58,10.0254,16.3353,5.8497,14712920640,15289718400,848496000,0,881760000,96.1084,10.8151,7.9137,1785.4482
300001.SZ,2015/9/23,17.34,16.8,18.8,16.6,17.84,58194480,1034516562,0.5,2.8835,17.7769,6.8585,15137168640,15730598400,848496000,0,881760000,98.8797,11.1269,8.1419,1836.9318
300001.SZ,2015/9/24,17.84,18.09,18.87,17.03,17.33,52612735,942204187,-0.51,-2.8587,17.9083,6.2007,14704435680,15280900800,848496000,0,881760000,96.053,10.8089,7.9091,1784.4186
300001.SZ,2015/9/25,17.33,17.05,18.21,15.89,17.1,36901526,633863659.8,-0.23,-1.3272,17.1772,4.3491,14509281600,15078096000,848496000,0,881760000,94.7782,10.6654,7.8042,1760.7361
300001.SZ,2015/9/28,17.1,16.77,17.8,16.04,17.52,29724840,512090041.5,0.42,2.4561,17.2277,3.5032,14865649920,15448435200,848496000,0,881760000,97.1061,10.9274,7.9959,1803.9823
300001.SZ,2015/9/29,17.52,16.88,17.78,16.76,16.8,26753519,461676045.2,-0.72,-4.1096,17.2566,3.1531,14254732800,14813568000,848496000,0,881760000,93.1154,10.4783,7.6673,1729.8459
300001.SZ,2015/9/30,16.8,17.37,17.58,16.45,16.91,20859464,353427515.7,0.11,0.6548,16.9433,2.4584,14348067360,14910561600,848496000,0,881760000,93.7251,10.5469,7.7175,1741.1724
300001.SZ,2015/10/8,16.91,18,18.6,17.6,18.6,15861040,290057141.7,1.69,9.9941,18.2874,1.9222,15347684315,16564879140,825144318,0,890584900,104.1239,11.7171,8.5737,1934.3544
300001.SZ,2015/10/9,18.6,20.02,20.46,19.32,20.46,62925278,1262004457,1.86,10,20.0556,7.626,16882452746,18221367054,825144318,0,890584900,114.5363,12.8888,9.4311,2127.7898
300001.SZ,2015/10/12,20.46,20.5,22.51,20.36,21.65,68708246,1482127664,1.19,5.8162,21.5713,8.3268,17864374485,19281163085,825144318,0,890584900,121.198,13.6384,9.9796,2251.5469
300001.SZ,2015/10/13,21.65,21.2,23.82,21.03,23.82,63427638,1436794815,2.17,10.0231,22.6525,7.6869,19654937655,21213732318,825144318,0,890584900,133.3457,15.0054,10.9799,2477.2214
300001.SZ,2015/10/14,23.82,23.87,25.83,22.8,24.49,70960699,1715183299,0.67,2.8128,24.1709,8.5998,20207784348,21810424201,825144318,0,890584900,137.0964,15.4275,11.2887,2546.8999
300001.SZ,2015/10/15,24.49,24.01,25.26,23.82,24.68,49513687,1213405013,0.19,0.7758,24.5065,6.0006,20364561768,21979635332,825144318,0,890584900,138.1601,15.5472,11.3763,2566.6594
300001.SZ,2015/10/16,24.68,24.71,27.05,24.7,26.58,62297146,1621122037,1.9,7.6985,26.0224,7.5498,21932335972,23671746642,825144318,0,890584900,148.7964,16.7441,12.2521,2764.2549
300001.SZ,2015/10/19,26.58,26.8,27.5,25.16,26.98,71963560,1899433616,0.4,1.5049,26.3944,8.7213,22262393700,24027980602,825144318,0,890584900,151.0356,16.996,12.4365,2805.8538
300001.SZ,2015/10/20,26.98,26.34,26.71,25.84,26.21,43360782,1134541305,-0.77,-2.854,26.1651,5.2549,21627032575,23342230229,825144318,0,890584900,146.7251,16.511,12.0816,2725.7756
300001.SZ,2015/10/21,26.21,26.7,26.99,23.59,23.59,60386591,1518662708,-2.62,-9.9962,25.149,7.3183,19465154462,21008897791,825144318,0,890584900,132.0582,14.8605,10.8739,2453.302
300001.SZ,2015/10/22,23.59,23.8,25.54,23.71,24.88,56568704,1393966779,1.29,5.4684,24.642,6.8556,20529590632,22157752312,825144318,0,890584900,139.2797,15.6731,11.4685,2587.459
300001.SZ,2015/10/23,24.88,25.1,26.1,24,25.58,64020887,1600702762,0.7,2.8135,25.0028,7.7588,21107191654,22781161742,825144318,0,890584900,143.1983,16.1141,11.7912,2660.2573
300001.SZ,2015/10/26,25.58,25.8,26.4,24.48,25.11,47573011,1208343679,-0.47,-1.8374,25.3998,5.7654,20719373825,22362586839,825144318,0,890584900,140.5672,15.818,11.5745,2611.3784
300001.SZ,2015/10/27,25.11,24.4,26.17,23.63,25.64,44421353,1102078928,0.53,2.1107,24.8097,5.3835,21156700314,24976432210,825144318,0,974119821,156.9974,17.6669,12.9274,2916.6086
300001.SZ,2015/10/28,25.64,25.12,27.5,25.01,26.27,67466372,1806658015,0.63,2.4571,26.7786,8.1763,21676541234,25590127698,825144318,0,974119821,160.855,18.101,13.245,2988.2727
300001.SZ,2015/10/29,26.27,26.2,26.88,25.01,25.9,39250753,1018744465,-0.37,-1.4085,25.9548,4.7568,21371237836,25229703364,825144318,0,974119821,158.5894,17.8461,13.0585,2946.1843
300001.SZ,2015/10/30,25.9,26.09,28.49,25.43,27.44,78983363,2186817065,1.54,5.9459,27.6871,9.5721,22641960086,26729847888,825144318,0,974119821,168.0191,18.9072,13.8349,3121.3628
300001.SZ,2015/11/2,27.44,26,26.75,24.7,24.88,66582295,1711867718,-2.56,-9.3294,25.7106,8.0692,20529590632,24236101146,825144318,0,974119821,152.3438,17.1433,12.5442,2830.157
300001.SZ,2015/11/3,24.88,24.8,25.43,23,23.31,45195295,1100172453,-1.57,-6.3103,24.3426,5.4773,19234114053,22706733028,825144318,0,974119821,142.7305,16.0615,11.7526,2651.5659
